RecordID,HospitalID,DeptID,MonthStart,TotalCost,BilledAmount,InsuranceCoveragePct,ProfitMargin
28687,6,44,2020-12-01,547585.94,720540.86,0.46,0.24
28688,1,5,2025-04-01,3078933.85,3834698.24,0.35,0.1971
28689,7,52,2024-02-01,2201880.83,2367951.73,0.76,0.0701
28690,10,79,2020-01-01,3004254.39,4003608.3,0.34,0.2496
28691,2,15,2024-07-01,4661105.81,4401357.65,0.85,-0.059
28692,6,43,2020-11-01,3554181.76,3937190.28,0.49,0.0973
28693,3,23,2023-03-01,4819050.0,6345372.94,0.82,0.2405
28694,4,32,2024-10-01,4891536.36,5170420.99,0.47,0.0539
28695,7,50,2023-07-01,277996.24,386423.5,0.88,0.2806
28696,2,15,2023-12-01,4806866.9,4613749.71,0.73,-0.0419
28697,7,56,2024-02-01,1966974.9,2890917.53,0.5,0.3196
28698,7,51,2020-10-01,2419611.95,2389216.6,0.44,-0.0127
28699,2,9,2022-12-01,1793733.47,2244747.73,0.73,0.2009
28700,6,42,2025-02-01,2427617.81,3421396.18,0.46,0.2905
28701,7,54,2022-12-01,2883726.89,2683161.91,0.89,-0.0747
28702,1,3,2022-10-01,1120495.25,1544285.51,0.24,0.2744
28703,9,72,2023-07-01,3638819.18,4531961.11,0.89,0.1971
28704,5,34,2025-06-01,4667700.65,4822262.5,0.59,0.0321
28705,2,15,2024-01-01,4105933.73,5247590.06,0.29,0.2176
28706,3,23,2021-11-01,4522558.62,5164774.56,0.37,0.1243
28707,10,79,2020-08-01,1413259.43,1714070.69,0.5,0.1755
28708,9,70,2023-01-01,2239949.34,2081558.36,0.2,-0.0761
28709,2,15,2025-10-01,3610503.01,3845799.87,0.77,0.0612
28710,5,39,2022-12-01,2004619.9,1883665.94,0.29,-0.0642
28711,6,41,2020-09-01,4937907.53,6333359.89,0.5,0.2203
28712,1,8,2024-12-01,3816503.56,5702549.63,0.88,0.3307
28713,3,24,2023-01-01,2099332.9,2157082.23,0.54,0.0268
28714,3,18,2025-06-01,4520027.06,6292149.36,0.59,0.2816
28715,10,76,2022-04-01,2903369.17,2921645.41,0.87,0.0063
28716,6,41,2024-09-01,4428690.65,5847603.58,0.32,0.2426
28717,4,29,2024-12-01,3107712.96,3854179.0,0.8,0.1937
28718,7,50,2021-03-01,2202504.81,2120995.36,0.68,-0.0384
28719,6,47,2024-10-01,4015678.49,5361713.81,0.64,0.251
28720,7,53,2022-03-01,3493997.86,4132862.37,0.52,0.1546
28721,1,6,2022-06-01,759748.24,722745.6,0.71,-0.0512
28722,7,56,2024-12-01,3677758.79,5312668.53,0.92,0.3077
28723,1,8,2023-11-01,2095858.35,2386522.39,0.72,0.1218
28724,3,24,2025-06-01,4927385.62,6338779.4,0.95,0.2227
28725,1,5,2021-05-01,2337930.75,3492280.75,0.81,0.3305
28726,8,57,2025-01-01,1490434.83,1739473.9,0.53,0.1432
28727,9,66,2020-06-01,893177.37,1242950.33,0.22,0.2814
28728,8,59,2025-08-01,4298800.62,5715001.08,0.85,0.2478
28729,9,71,2024-06-01,914571.65,971145.34,0.42,0.0583
28730,2,10,2022-03-01,2124598.65,2864993.79,0.93,0.2584
28731,2,15,2022-06-01,1183051.21,1545251.83,0.37,0.2344
28732,3,18,2023-02-01,335903.82,396892.31,0.36,0.1537
28733,8,61,2021-02-01,2460214.32,2637585.08,0.82,0.0672
28734,3,18,2020-04-01,2976899.59,3362744.24,0.6,0.1147
28735,4,26,2021-04-01,4132184.37,5506893.85,0.84,0.2496
28736,10,77,2021-12-01,4046211.47,5886516.02,0.59,0.3126
28737,8,60,2024-08-01,4072797.91,5123005.64,0.93,0.205
28738,6,45,2024-12-01,1155628.46,1149532.71,0.59,-0.0053
28739,8,63,2023-08-01,4606075.53,6816861.7,0.27,0.3243
28740,4,27,2020-07-01,1107930.23,1061521.11,0.86,-0.0437
28741,7,53,2021-08-01,1852858.18,2378878.84,0.94,0.2211
28742,1,1,2024-07-01,889007.53,860771.75,0.23,-0.0328
28743,1,7,2021-05-01,1982492.93,2399697.78,0.87,0.1739
28744,10,76,2025-10-01,4245826.07,4437496.65,0.31,0.0432
28745,8,59,2021-10-01,3501793.49,3171930.96,0.79,-0.104
28746,1,8,2020-08-01,3810343.3,4379110.41,0.6,0.1299
28747,2,11,2024-11-01,702615.03,906452.24,0.57,0.2249
28748,6,48,2022-04-01,4281182.37,4661752.63,0.88,0.0816
28749,10,76,2025-01-01,1430539.08,1341469.34,0.68,-0.0664
28750,2,16,2025-02-01,2742689.69,3602530.26,0.77,0.2387
28751,6,45,2022-05-01,4034254.9,5659053.9,0.87,0.2871
28752,1,4,2025-10-01,1558711.01,2073355.15,0.37,0.2482
28753,8,61,2020-07-01,4652938.21,4624468.28,0.91,-0.0062
28754,2,14,2023-07-01,1564166.81,1444931.32,0.62,-0.0825
28755,3,17,2020-09-01,4083558.01,3933892.05,0.41,-0.038
28756,4,28,2025-01-01,3057211.21,3971654.93,0.62,0.2302
28757,3,18,2023-03-01,545177.99,785052.79,0.26,0.3056
28758,3,22,2021-03-01,2123099.58,2921460.43,0.66,0.2733
28759,6,46,2022-12-01,3066687.46,4580843.94,0.38,0.3305
28760,5,34,2023-10-01,2766904.64,3330562.18,0.46,0.1692
28761,4,26,2025-04-01,335778.09,447673.29,0.51,0.2499
28762,4,28,2021-10-01,494474.47,477831.74,0.93,-0.0348
28763,9,67,2023-09-01,2577944.34,3368705.1,0.54,0.2347
28764,1,2,2021-03-01,3818338.74,5485870.81,0.36,0.304
28765,1,3,2021-04-01,733009.36,1096739.02,0.53,0.3316
28766,3,24,2024-03-01,1791483.24,2034765.39,0.7,0.1196
28767,7,52,2024-08-01,171921.15,252636.18,0.29,0.3195
28768,2,14,2024-07-01,180070.53,177297.62,0.44,-0.0156
28769,9,68,2021-03-01,3527588.31,4715526.46,0.41,0.2519
28770,5,35,2024-03-01,625372.32,861967.37,0.36,0.2745
28771,10,77,2024-04-01,2579619.72,3624029.22,0.57,0.2882
28772,5,40,2023-02-01,224256.34,292273.87,0.74,0.2327
28773,3,18,2022-04-01,1056399.42,1315391.52,0.21,0.1969
28774,8,61,2021-07-01,3684629.54,3620297.4,0.56,-0.0178
28775,3,21,2023-02-01,1341650.75,1385645.41,0.66,0.0318
28776,9,71,2023-09-01,403783.9,427163.82,0.35,0.0547
28777,9,68,2020-01-01,740346.98,757412.32,0.21,0.0225
28778,4,29,2020-11-01,4609780.85,5641975.08,0.94,0.1829
28779,7,54,2021-03-01,3301871.37,3926524.63,0.54,0.1591
28780,8,64,2024-01-01,2890585.19,3921099.33,0.26,0.2628
28781,6,47,2020-11-01,506481.65,598944.88,0.5,0.1544
28782,2,12,2022-03-01,1028353.98,1281524.19,0.92,0.1976
28783,10,73,2025-02-01,2451202.07,3127987.82,0.6,0.2164
28784,1,7,2024-08-01,2749280.92,4095006.66,0.74,0.3286
28785,5,35,2023-10-01,1118753.93,1558819.1,0.45,0.2823
28786,3,24,2022-10-01,4103404.51,3721931.4,0.88,-0.1025
28787,4,28,2020-03-01,3067128.98,4483787.79,0.55,0.316
28788,4,31,2020-05-01,2210016.71,2440757.07,0.21,0.0945
28789,10,75,2025-04-01,2824734.95,4165728.28,0.43,0.3219
28790,5,37,2023-07-01,1164567.45,1481202.85,0.85,0.2138
28791,4,28,2022-10-01,1171582.04,1571556.46,0.31,0.2545
28792,6,45,2020-04-01,2075305.8,2399918.23,0.54,0.1353
28793,10,75,2020-09-01,1343586.32,1390325.31,0.22,0.0336
28794,5,35,2020-07-01,3229192.08,3093310.78,0.74,-0.0439
28795,8,64,2023-03-01,717904.55,1014387.98,0.22,0.2923
28796,2,12,2024-01-01,4819834.88,6242912.2,0.93,0.228
28797,4,27,2022-11-01,2463102.3,2474112.1,0.6,0.0045
28798,3,23,2023-11-01,3830006.99,5274090.39,0.89,0.2738
28799,4,26,2021-02-01,228034.16,309873.02,0.33,0.2641
28800,3,22,2022-07-01,4475421.52,6367831.37,0.54,0.2972
28801,7,51,2021-03-01,1576991.37,2206455.03,0.71,0.2853
28802,2,16,2025-04-01,2254704.58,2222192.35,0.92,-0.0146
28803,3,19,2021-11-01,1633822.44,2426962.74,0.22,0.3268
28804,9,70,2023-04-01,1920219.49,2305199.13,0.55,0.167
28805,4,31,2025-07-01,788124.55,787457.67,0.82,-0.0008
28806,5,35,2023-08-01,796426.88,977243.0,0.65,0.185
28807,7,54,2023-06-01,2127225.6,3175236.61,0.52,0.3301
28808,7,55,2022-06-01,1529106.73,1869076.46,0.53,0.1819
28809,1,2,2021-09-01,4354539.31,6063567.47,0.49,0.2819
28810,2,10,2023-06-01,4384760.19,4473917.89,0.71,0.0199
28811,6,46,2025-06-01,4737699.36,6980269.41,0.81,0.3213
28812,10,75,2024-07-01,3762453.14,4876967.79,0.43,0.2285
28813,1,3,2025-10-01,3662056.63,5116997.68,0.71,0.2843
28814,2,14,2024-01-01,4911165.3,4980916.26,0.26,0.014
28815,5,34,2020-01-01,703370.82,940485.04,0.33,0.2521
28816,5,38,2023-01-01,3102283.35,3781656.66,0.93,0.1796
28817,9,72,2021-02-01,1645524.0,2063725.01,0.9,0.2026
28818,5,35,2023-03-01,1460055.78,1336409.46,0.47,-0.0925
28819,7,52,2024-07-01,4035124.38,5029757.79,0.66,0.1977
28820,1,7,2022-12-01,3746385.56,3521776.63,0.81,-0.0638
28821,9,65,2021-09-01,168831.49,246123.88,0.4,0.314
28822,8,61,2022-01-01,1622454.09,1658950.54,0.35,0.022
28823,3,21,2020-10-01,4897759.34,5322711.32,0.85,0.0798
28824,8,59,2024-03-01,457076.98,485885.69,0.95,0.0593
28825,3,24,2023-06-01,2239239.59,2504009.18,0.84,0.1057
28826,3,22,2020-02-01,3209210.81,4672694.17,0.41,0.3132
28827,6,47,2021-02-01,1647519.58,2330164.98,0.92,0.293
28828,2,9,2020-11-01,4663855.96,6576173.9,0.81,0.2908
28829,2,10,2024-05-01,3600918.33,3405202.89,0.72,-0.0575
28830,4,29,2023-06-01,2681919.94,2702780.4,0.22,0.0077
28831,9,72,2020-06-01,1643264.0,1636569.19,0.81,-0.0041
28832,3,21,2024-07-01,1156600.49,1231094.6,0.5,0.0605
28833,8,57,2020-06-01,2079679.67,2095418.73,0.7,0.0075
28834,7,49,2021-04-01,2140835.19,1971309.62,0.27,-0.086
28835,9,72,2024-08-01,1203807.35,1169478.84,0.54,-0.0294
28836,9,72,2022-11-01,4638570.36,4479226.67,0.52,-0.0356
28837,10,77,2024-09-01,4693185.51,5520348.95,0.77,0.1498
28838,5,35,2025-10-01,1017398.49,1440731.31,0.31,0.2938
28839,10,73,2020-03-01,4611011.55,6559567.12,0.29,0.2971
28840,9,71,2023-07-01,3182141.25,4494554.77,0.79,0.292
28841,9,67,2020-11-01,2359722.2,2437487.44,0.72,0.0319
28842,8,60,2023-02-01,655684.42,602708.76,0.46,-0.0879
28843,8,60,2022-02-01,2890050.82,3426608.28,0.55,0.1566
28844,9,72,2023-11-01,1733453.57,2439320.02,0.76,0.2894
28845,10,75,2023-03-01,1764751.35,2420194.62,0.71,0.2708
28846,5,35,2022-03-01,4514704.95,4181027.22,0.22,-0.0798
28847,6,42,2025-07-01,401819.94,568065.56,0.44,0.2927
28848,9,66,2021-10-01,821851.92,870452.13,0.94,0.0558
28849,4,29,2021-05-01,3393172.31,4006800.86,0.9,0.1531
28850,8,61,2023-05-01,1502966.66,1638073.81,0.82,0.0825
28851,7,55,2020-05-01,4498577.2,4428413.21,0.48,-0.0158
28852,9,71,2024-01-01,1913024.37,2563900.47,0.78,0.2539
28853,5,35,2020-07-01,2564464.4,3800787.42,0.61,0.3253
28854,2,9,2020-11-01,1764856.39,2505243.58,0.91,0.2955
28855,4,26,2021-02-01,3184507.18,4187659.58,0.21,0.2395
28856,2,15,2021-03-01,4659823.7,5136162.82,0.85,0.0927
28857,3,21,2022-06-01,356104.44,385303.03,0.73,0.0758
28858,9,72,2022-03-01,3870791.4,5296383.58,0.43,0.2692
28859,10,80,2025-06-01,4901299.35,4889821.48,0.94,-0.0023
28860,8,61,2025-08-01,2488818.93,2683520.24,0.8,0.0726
28861,5,39,2024-04-01,734022.63,817904.97,0.63,0.1026
28862,2,13,2025-04-01,1351510.67,1323564.88,0.36,-0.0211
28863,1,5,2022-01-01,3808213.94,5430264.47,0.35,0.2987
28864,5,37,2021-08-01,1089083.14,1266539.63,0.26,0.1401
28865,7,53,2023-03-01,3212659.94,4731780.47,0.9,0.321
28866,7,55,2023-11-01,1923025.0,1778775.9,0.37,-0.0811
28867,1,2,2021-01-01,2492542.04,3217061.15,0.9,0.2252
28868,5,38,2024-02-01,4280982.06,4214548.78,0.27,-0.0158
28869,4,27,2022-10-01,1417406.43,1911562.46,0.52,0.2585
28870,7,52,2024-02-01,1076122.13,1296827.87,0.59,0.1702
28871,2,14,2023-09-01,4971414.78,4579961.49,0.28,-0.0855
28872,9,68,2024-05-01,4732032.94,5910786.26,0.24,0.1994
28873,2,14,2020-06-01,4999584.27,5428127.72,0.77,0.0789
28874,3,17,2021-09-01,1927030.94,2433868.51,0.23,0.2082
28875,9,71,2021-07-01,2171960.68,2844607.94,0.23,0.2365
28876,6,45,2025-02-01,2334950.72,2859146.19,0.35,0.1833
28877,5,37,2020-11-01,3506418.88,5208053.64,0.89,0.3267
28878,6,46,2020-04-01,2823088.48,2776515.74,0.47,-0.0168
28879,9,71,2023-11-01,1918332.91,2316266.23,0.21,0.1718
28880,2,15,2025-07-01,2317649.47,2530915.0,0.9,0.0843
28881,9,71,2021-01-01,4684622.7,4942257.57,0.26,0.0521
28882,4,28,2024-01-01,1684789.02,2174535.41,0.42,0.2252
28883,10,75,2022-03-01,2365487.78,3405064.97,0.6,0.3053
28884,7,54,2022-02-01,2605747.95,2356029.91,0.89,-0.106
28885,6,42,2020-12-01,3435875.77,4996350.43,0.25,0.3123
28886,8,57,2021-07-01,2855186.39,3435968.36,0.78,0.169
28887,4,31,2024-05-01,979140.44,1165803.84,0.66,0.1601
28888,6,45,2024-12-01,877932.53,1270286.83,0.85,0.3089
28889,7,51,2022-01-01,1353337.49,1515342.58,0.45,0.1069
28890,7,55,2024-11-01,140272.33,203647.78,0.92,0.3112
28891,9,70,2025-08-01,357252.22,482456.79,0.21,0.2595
28892,4,28,2020-01-01,3406973.33,3147020.6,0.87,-0.0826
28893,4,28,2022-02-01,2709455.43,3605659.19,0.84,0.2486
28894,6,46,2022-02-01,3016274.36,4331417.32,0.4,0.3036
28895,1,1,2022-11-01,3106345.92,3402534.77,0.6,0.087
28896,7,49,2025-09-01,4183921.68,6002563.59,0.49,0.303
28897,8,59,2022-03-01,806375.53,794854.53,0.42,-0.0145
28898,8,58,2023-11-01,3412690.67,3888817.95,0.57,0.1224
28899,6,43,2020-06-01,1202929.13,1656324.1,0.29,0.2737
28900,3,23,2021-09-01,884172.59,1085159.52,0.54,0.1852
28901,4,25,2024-04-01,1429149.28,1789153.28,0.76,0.2012
28902,8,64,2020-08-01,1164175.53,1135369.15,0.42,-0.0254
28903,4,28,2022-06-01,3396680.68,3896200.0,0.66,0.1282
28904,9,72,2021-09-01,3540043.99,4129877.38,0.78,0.1428
28905,6,44,2024-07-01,930759.97,1259389.62,0.4,0.2609
28906,9,70,2022-09-01,4652848.59,5542899.4,0.39,0.1606
28907,3,18,2021-03-01,3218056.5,4520997.54,0.66,0.2882
28908,7,52,2025-06-01,2012574.47,2115974.78,0.36,0.0489
28909,8,64,2023-09-01,1968177.06,1959617.98,0.69,-0.0044
28910,4,31,2022-05-01,3090352.25,4090631.96,0.47,0.2445
28911,7,54,2020-04-01,4719408.56,5892959.5,0.25,0.1991
28912,5,40,2025-02-01,2120523.7,3053918.69,0.81,0.3056
28913,7,56,2023-05-01,1110122.02,1394779.26,0.46,0.2041
28914,9,66,2021-11-01,2603673.79,3859022.18,0.51,0.3253
28915,9,67,2020-02-01,2361189.93,3138767.67,0.52,0.2477
28916,9,68,2024-02-01,2534239.75,3141901.79,0.83,0.1934
28917,1,8,2022-11-01,436693.84,597953.08,0.21,0.2697
28918,8,64,2025-05-01,4024499.26,5923618.25,0.55,0.3206
28919,5,35,2024-09-01,4453836.96,6671948.0,0.76,0.3325
28920,9,66,2024-10-01,472991.88,450570.72,0.45,-0.0498
28921,10,74,2020-09-01,209316.68,286613.88,0.42,0.2697
28922,10,74,2024-08-01,1068463.93,1360804.42,0.48,0.2148
28923,3,21,2020-08-01,4323682.47,5770853.93,0.57,0.2508
28924,2,9,2023-08-01,162854.38,196576.55,0.35,0.1715
28925,9,72,2022-04-01,1867454.27,2022990.9,0.55,0.0769
28926,9,72,2020-02-01,2300302.9,3144272.35,0.86,0.2684
28927,7,54,2024-04-01,2270731.15,2342016.11,0.86,0.0304
28928,9,68,2022-06-01,1248769.4,1225738.16,0.62,-0.0188
28929,10,73,2023-04-01,733120.88,900194.63,0.76,0.1856
28930,7,51,2024-10-01,2016897.49,2859065.03,0.52,0.2946
28931,1,5,2020-02-01,226051.5,294105.18,0.24,0.2314
28932,4,29,2023-11-01,3899309.91,3542823.79,0.62,-0.1006
28933,2,12,2025-04-01,1434091.17,1314725.57,0.87,-0.0908
28934,5,33,2020-01-01,4715008.98,6736954.13,0.54,0.3001
28935,5,35,2021-04-01,4227295.29,4627268.26,0.21,0.0864
28936,1,6,2025-01-01,4742736.34,4962112.02,0.45,0.0442
28937,4,30,2020-10-01,959787.75,1353782.19,0.79,0.291
28938,7,49,2022-05-01,2860422.35,3752375.91,0.33,0.2377
28939,9,68,2025-01-01,4820549.17,5426118.13,0.65,0.1116
28940,2,13,2021-04-01,4021028.28,5250754.76,0.87,0.2342
28941,6,43,2021-06-01,4037754.86,5709474.18,0.37,0.2928
28942,8,61,2024-05-01,992323.69,1239333.18,0.64,0.1993
28943,5,37,2024-07-01,4002978.22,3832871.23,0.28,-0.0444
28944,7,54,2020-10-01,1439585.68,1348529.95,0.46,-0.0675
28945,5,34,2021-11-01,4110291.11,4290858.81,0.49,0.0421
28946,2,11,2025-03-01,2746869.44,3353859.52,0.64,0.181
28947,7,56,2023-11-01,3061423.46,3508646.19,0.28,0.1275
28948,2,12,2024-05-01,3550856.44,4143993.44,0.41,0.1431
28949,8,57,2020-09-01,4201011.94,3840638.03,0.26,-0.0938
28950,3,19,2024-10-01,395385.25,371313.81,0.57,-0.0648
28951,8,64,2020-06-01,3870761.86,3903658.33,0.36,0.0084
28952,5,39,2020-02-01,2721576.17,3430553.16,0.81,0.2067
28953,8,60,2023-10-01,3105951.39,3458026.99,0.54,0.1018
28954,7,54,2020-07-01,4754327.5,6396265.22,0.58,0.2567
28955,9,70,2025-03-01,4738104.77,5404732.21,0.34,0.1233
28956,10,74,2023-11-01,3623588.8,4354871.05,0.64,0.1679
28957,9,72,2025-03-01,3538016.26,4026765.01,0.91,0.1214
28958,9,65,2021-01-01,3417972.96,3221878.92,0.31,-0.0609
28959,5,39,2023-12-01,3404013.82,3719036.37,0.94,0.0847
28960,9,66,2020-11-01,3461227.28,4397961.69,0.92,0.213
28961,5,37,2023-06-01,1272331.26,1182828.83,0.89,-0.0757
28962,3,17,2023-06-01,2228983.21,2819212.42,0.71,0.2094
28963,8,59,2021-09-01,2197612.04,3179491.2,0.74,0.3088
28964,10,77,2021-12-01,2586358.35,3373598.14,0.91,0.2334
28965,3,20,2023-10-01,679720.18,993244.92,0.53,0.3157
28966,9,67,2023-09-01,2369883.1,2858795.41,0.34,0.171
28967,7,56,2024-09-01,1126399.17,1178455.0,0.49,0.0442
28968,5,33,2020-02-01,4366506.15,5572584.15,0.21,0.2164
28969,5,33,2023-07-01,4391859.3,4700437.34,0.68,0.0656
28970,6,45,2025-07-01,4076021.26,4934776.26,0.46,0.174
28971,4,29,2022-02-01,4934455.34,6746676.24,0.2,0.2686
28972,3,22,2021-01-01,2909035.52,3691875.35,0.67,0.212
28973,1,2,2025-04-01,1907585.12,2350548.87,0.52,0.1885
28974,9,72,2022-03-01,2202237.23,2604246.86,0.77,0.1544
28975,5,40,2021-10-01,1835920.1,2714181.63,0.79,0.3236
28976,9,72,2024-03-01,2043709.23,2316438.56,0.52,0.1177
28977,4,26,2025-02-01,2236589.44,2995006.99,0.45,0.2532
28978,6,48,2025-05-01,3575834.33,4418428.5,0.82,0.1907
28979,9,65,2020-07-01,1221503.5,1203676.45,0.91,-0.0148
28980,2,15,2022-09-01,2109888.95,2274488.72,0.75,0.0724
28981,3,17,2025-06-01,594709.95,665040.9,0.93,0.1058
28982,3,20,2025-08-01,2731475.31,3460522.61,0.75,0.2107
28983,3,21,2024-10-01,4270917.71,6090971.39,0.46,0.2988
28984,2,12,2022-10-01,2806026.02,2719960.04,0.44,-0.0316
28985,4,30,2020-01-01,4519005.34,6009272.32,0.38,0.248
28986,1,1,2023-04-01,4293400.47,4146800.65,0.8,-0.0354
28987,9,68,2023-12-01,192926.35,191508.62,0.78,-0.0074
28988,5,39,2023-10-01,3746561.42,3481301.67,0.81,-0.0762
28989,3,24,2025-01-01,684380.65,1005736.02,0.32,0.3195
28990,5,40,2022-09-01,2465300.55,2475697.7,0.54,0.0042
28991,6,46,2020-01-01,4125319.85,4924694.39,0.38,0.1623
28992,10,74,2021-09-01,4941562.2,5756370.09,0.68,0.1415
28993,4,31,2022-11-01,2476861.9,2287976.86,0.45,-0.0826
28994,9,65,2024-02-01,3221253.81,3576646.08,0.66,0.0994
28995,2,10,2025-10-01,2192525.37,2500753.56,0.3,0.1233
28996,10,73,2020-12-01,584965.03,604961.46,0.92,0.0331
28997,9,72,2024-11-01,4257679.75,4887212.47,0.37,0.1288
28998,8,62,2022-02-01,1679163.31,2010033.97,0.2,0.1646
28999,7,55,2020-02-01,1662302.28,1818444.4,0.43,0.0859
29000,2,11,2021-08-01,4784627.97,6554283.23,0.65,0.27
29001,7,50,2020-01-01,1944535.27,2736342.74,0.52,0.2894
29002,6,45,2024-05-01,2866128.66,4018925.94,0.34,0.2868
29003,5,33,2021-06-01,206766.78,294228.55,0.43,0.2973
29004,8,62,2024-06-01,1996783.32,2317462.71,0.71,0.1384
29005,2,12,2024-09-01,3628517.75,5385049.82,0.9,0.3262
29006,8,61,2024-04-01,4977758.42,5589700.75,0.44,0.1095
29007,9,72,2022-10-01,736562.84,1019781.77,0.75,0.2777
29008,1,4,2023-01-01,2848698.03,2704964.54,0.61,-0.0531
29009,5,38,2022-08-01,4447372.26,6518375.62,0.85,0.3177
29010,7,50,2022-12-01,438973.42,516755.12,0.95,0.1505
29011,8,58,2024-06-01,287857.03,329913.1,0.34,0.1275
29012,3,24,2021-10-01,3924811.16,5202482.65,0.45,0.2456
29013,3,17,2025-09-01,316777.29,289482.83,0.24,-0.0943
29014,1,8,2023-01-01,4720199.97,5152974.16,0.88,0.084
29015,5,33,2023-05-01,390097.05,523733.88,0.87,0.2552
29016,7,50,2023-09-01,217179.78,254167.89,0.71,0.1455
29017,2,16,2022-09-01,1423519.67,1406858.91,0.26,-0.0118
29018,10,79,2020-05-01,3823694.64,4195051.6,0.53,0.0885
29019,8,64,2023-10-01,1968973.25,2120725.65,0.53,0.0716
29020,4,31,2025-04-01,4885349.54,5614544.21,0.4,0.1299
29021,9,70,2021-05-01,689284.93,706808.53,0.21,0.0248
29022,6,48,2022-08-01,2725525.75,3122765.38,0.58,0.1272
29023,2,15,2023-04-01,2689039.08,3350372.99,0.53,0.1974
29024,7,53,2020-06-01,4706951.5,4858046.79,0.48,0.0311
29025,4,29,2023-01-01,1493870.38,1785416.74,0.37,0.1633
29026,7,51,2021-06-01,4730125.59,4673789.68,0.37,-0.0121
29027,10,78,2023-09-01,4034030.85,4142820.0,0.42,0.0263
29028,1,8,2022-07-01,1684069.58,1626027.9,0.23,-0.0357
29029,7,53,2022-07-01,3421441.61,3244278.55,0.56,-0.0546
29030,1,4,2021-11-01,578106.39,607187.63,0.65,0.0479
29031,3,22,2025-01-01,4833970.36,5773184.78,0.53,0.1627
29032,4,25,2020-01-01,4901146.21,4442692.5,0.4,-0.1032
29033,7,56,2023-11-01,1924988.67,1984357.89,0.4,0.0299
29034,10,76,2022-05-01,3160405.6,2846602.53,0.31,-0.1102
29035,8,58,2024-06-01,1535489.26,1430863.76,0.84,-0.0731
29036,7,51,2021-06-01,3139131.09,3757064.62,0.93,0.1645
29037,1,3,2021-01-01,2590045.64,3111973.52,0.64,0.1677
29038,7,55,2025-05-01,4037553.88,4272865.13,0.72,0.0551
29039,7,50,2020-08-01,1368798.33,1628076.41,0.52,0.1593
29040,2,15,2023-07-01,2065320.85,2710625.95,0.5,0.2381
29041,3,20,2020-04-01,4779126.52,7091200.91,0.4,0.326
29042,7,56,2021-07-01,4214124.76,5881601.31,0.5,0.2835
29043,4,27,2021-10-01,2450765.5,2343929.65,0.77,-0.0456
29044,9,69,2024-08-01,2863260.57,4026053.92,0.4,0.2888
29045,7,52,2023-05-01,1812084.39,1859832.41,0.95,0.0257
29046,2,15,2025-04-01,2437768.92,2964531.47,0.37,0.1777
29047,6,43,2024-12-01,1300127.89,1535468.34,0.31,0.1533
29048,9,68,2025-05-01,737919.88,811332.96,0.54,0.0905
29049,6,41,2023-11-01,2098840.91,2597331.92,0.26,0.1919
29050,5,38,2025-10-01,4707398.72,5029675.41,0.82,0.0641
29051,3,23,2024-06-01,1670879.45,2115650.78,0.22,0.2102
29052,1,4,2021-04-01,1156736.02,1279757.93,0.22,0.0961
29053,1,1,2023-01-01,2958299.92,4351789.52,0.58,0.3202
29054,5,39,2020-05-01,1491942.28,1609680.42,0.45,0.0731
29055,4,31,2020-04-01,3547071.05,4441492.23,0.89,0.2014
29056,7,50,2024-09-01,4258360.29,6118776.71,0.62,0.3041
29057,3,19,2023-01-01,1155316.04,1659104.35,0.63,0.3037
29058,6,43,2022-08-01,2528681.3,2466867.8,0.47,-0.0251
29059,5,39,2023-01-01,3513672.61,3600895.63,0.27,0.0242
29060,10,80,2021-04-01,3116086.9,4411981.13,0.22,0.2937
29061,8,62,2023-08-01,666762.71,728764.3,0.21,0.0851
29062,9,67,2020-08-01,4921311.53,6036974.05,0.5,0.1848
29063,2,9,2023-12-01,1838691.13,2213369.48,0.38,0.1693
29064,9,68,2021-02-01,1162958.09,1597485.08,0.83,0.272
29065,5,36,2025-10-01,4641063.9,5244325.75,0.34,0.115
29066,5,37,2025-10-01,2953054.26,3653300.49,0.83,0.1917
29067,7,53,2023-01-01,4749301.12,4901053.13,0.23,0.031
29068,4,25,2023-02-01,2501424.05,3509364.8,0.55,0.2872
29069,2,15,2024-11-01,4274720.17,3916424.03,0.62,-0.0915
29070,3,18,2021-08-01,3301397.14,4907422.12,0.42,0.3273
29071,3,21,2021-07-01,431467.94,591937.78,0.41,0.2711
29072,5,35,2022-08-01,2976325.24,2978149.76,0.35,0.0006
29073,10,74,2022-07-01,3918423.65,5097534.65,0.66,0.2313
29074,3,19,2024-11-01,4073770.79,3949727.52,0.34,-0.0314
29075,4,29,2024-09-01,2384061.28,2930409.97,0.59,0.1864
29076,2,11,2025-07-01,2798065.56,3613702.66,0.9,0.2257
29077,10,80,2023-02-01,4776378.62,5703335.49,0.71,0.1625
29078,2,10,2022-09-01,2170117.61,2443126.58,0.68,0.1117
29079,4,27,2020-09-01,3615194.1,3798089.21,0.25,0.0482
29080,3,24,2025-03-01,4049702.83,5940203.99,0.24,0.3183
29081,1,6,2025-07-01,3459927.51,4466435.14,0.93,0.2253
29082,3,20,2021-07-01,1552750.36,1668642.56,0.55,0.0695
29083,4,32,2024-03-01,1416654.65,1789620.69,0.23,0.2084
