SnapshotID,HospitalID,DeptID,SnapshotDate,BedOccupancyRate,EquipmentUtilizationRate,StaffUtilizationRate,ERWaitTimeMinutes
8144,8,62,2025-07-27,0.94,0.39,0.87,69
8145,8,57,2024-08-29,0.27,0.14,0.8,36
8146,10,79,2024-06-13,0.97,0.13,0.61,25
8147,3,24,2021-09-14,0.45,0.44,0.56,1
8148,4,26,2021-11-02,0.46,0.85,0.34,63
8149,10,73,2020-09-22,0.95,0.37,0.31,37
8150,10,80,2024-11-02,0.88,0.83,0.88,22
8151,9,68,2021-08-31,0.65,0.69,0.75,24
8152,1,5,2024-02-09,0.77,0.14,0.87,34
8153,1,2,2021-09-24,0.64,0.28,0.48,14
8154,2,16,2022-07-06,0.38,0.48,0.63,23
8155,6,45,2024-01-25,0.85,0.11,0.53,23
8156,9,71,2024-12-09,0.56,0.39,0.94,31
8157,1,4,2025-10-26,0.94,0.44,0.52,7
8158,7,54,2021-02-10,0.48,0.41,0.54,68
8159,9,66,2022-09-09,0.3,0.43,0.9,126
8160,3,17,2022-08-05,0.48,0.39,0.37,8
8161,8,59,2023-03-25,0.75,0.54,0.91,58
8162,6,47,2023-08-01,0.66,0.74,0.88,26
8163,3,22,2024-04-21,0.41,0.33,0.86,13
8164,8,62,2023-07-06,0.39,0.63,0.42,68
8165,1,1,2021-10-05,0.21,0.94,0.69,22
8166,4,25,2025-04-15,0.99,0.53,0.36,30
8167,9,70,2020-11-17,0.46,0.44,0.37,69
8168,9,69,2024-10-20,0.3,0.51,0.78,73
8169,4,32,2022-03-26,0.37,0.94,0.44,20
8170,10,77,2020-08-09,0.72,0.38,0.61,59
8171,6,47,2025-05-10,0.62,0.43,0.73,28
8172,5,35,2021-02-01,0.7,0.14,0.4,103
8173,3,21,2025-09-29,0.98,0.83,0.9,6
8174,9,66,2022-06-24,0.9,0.61,0.53,36
8175,4,31,2020-04-27,0.81,0.51,0.6,4
8176,2,16,2021-12-30,0.46,0.77,0.45,58
8177,5,36,2023-04-03,0.5,0.2,0.82,69
8178,5,33,2025-01-30,0.43,0.15,0.38,56
8179,6,46,2022-05-06,0.61,0.26,0.9,6
8180,9,69,2022-09-18,0.67,0.23,0.81,96
8181,2,15,2020-06-08,0.97,0.86,0.67,30
8182,9,68,2022-01-10,0.41,0.94,0.88,0
8183,6,47,2020-01-11,0.9,0.69,0.85,25
8184,5,39,2021-08-13,0.72,0.45,0.8,14
8185,6,46,2022-09-29,0.23,0.22,0.93,26
8186,1,3,2024-04-13,0.97,0.3,0.49,15
8187,9,71,2021-06-07,0.95,0.4,0.65,47
8188,3,22,2020-01-16,0.44,0.2,0.88,9
8189,8,60,2022-04-17,0.38,0.8,0.59,6
8190,3,21,2022-01-30,0.7,0.73,0.92,5
8191,7,54,2023-08-12,0.9,0.65,0.65,33
8192,1,4,2022-06-30,0.83,0.22,0.73,9
8193,2,16,2021-10-03,0.96,0.49,0.42,0
8194,2,16,2020-12-08,0.92,0.2,0.78,15
8195,5,34,2020-04-02,0.83,0.27,0.88,38
8196,2,15,2021-04-14,0.75,0.16,0.42,6
8197,7,56,2023-02-18,0.28,0.53,0.79,11
8198,1,5,2024-07-11,0.52,0.13,0.35,1
8199,8,57,2024-12-15,0.8,0.64,0.76,87
8200,9,71,2024-09-17,0.97,0.87,0.92,17
8201,10,73,2020-03-08,0.44,0.91,0.66,38
8202,1,5,2024-06-23,0.58,0.73,0.92,36
8203,5,39,2021-12-14,0.83,0.7,0.67,10
8204,3,17,2025-04-07,0.89,0.91,0.67,44
8205,5,35,2020-03-12,0.79,0.58,0.66,21
8206,3,20,2021-04-14,0.48,0.77,0.56,5
8207,8,57,2025-07-22,0.54,0.12,0.88,47
8208,6,46,2025-04-20,0.35,0.77,0.5,1
8209,4,25,2020-04-16,0.66,0.24,0.84,3
8210,5,35,2023-10-27,0.62,0.47,0.78,17
8211,9,69,2025-01-29,0.98,0.68,0.59,35
8212,6,47,2021-06-21,0.83,0.5,0.85,74
8213,6,47,2022-12-25,0.49,0.18,0.44,48
8214,4,32,2021-06-08,0.25,0.86,0.57,37
8215,1,2,2023-12-29,0.31,0.7,0.57,6
8216,9,72,2021-06-14,0.7,0.71,0.59,14
8217,2,10,2021-05-05,0.65,0.87,0.83,20
8218,3,19,2023-03-16,0.82,0.64,0.59,15
8219,1,5,2024-01-05,0.45,0.24,0.89,61
8220,7,51,2020-11-26,0.81,0.32,0.35,65
8221,3,22,2020-05-27,0.5,0.93,0.86,8
8222,10,75,2022-06-01,0.71,0.24,0.49,28
8223,1,7,2022-05-28,0.64,0.52,0.86,16
8224,8,64,2023-08-05,0.34,0.64,0.72,1
8225,1,4,2024-08-01,0.25,0.33,0.92,18
8226,4,27,2022-04-11,0.27,0.42,0.48,59
8227,8,62,2022-05-08,0.53,0.64,0.87,23
8228,5,38,2020-09-29,0.25,0.46,0.4,142
8229,5,36,2025-09-22,0.7,0.59,0.32,26
8230,7,50,2021-01-22,0.61,0.4,0.66,1
8231,9,67,2022-05-06,0.61,0.81,0.45,34
8232,2,9,2020-03-22,0.52,0.21,0.65,34
8233,3,20,2022-12-30,0.21,0.37,0.5,1
8234,2,10,2025-05-15,0.83,0.24,0.8,7
8235,10,77,2023-01-01,0.46,0.55,0.41,72
8236,8,61,2024-02-18,0.42,0.74,0.5,33
8237,1,5,2022-07-01,0.65,0.23,0.53,56
8238,10,80,2022-07-29,0.3,0.7,0.54,7
8239,2,15,2023-07-26,0.33,0.4,0.72,23
8240,6,44,2024-08-23,0.78,0.72,0.38,35
8241,3,21,2024-12-20,0.39,0.23,0.64,85
8242,4,25,2023-02-19,0.74,0.52,0.63,59
8243,3,24,2024-06-06,0.8,0.54,0.78,13
8244,8,60,2024-08-31,0.5,0.72,0.56,3
8245,4,27,2024-01-13,0.25,0.31,0.65,18
8246,7,52,2021-05-27,0.93,0.44,0.86,0
8247,5,39,2021-06-01,0.21,0.74,0.89,93
8248,2,9,2023-01-16,0.39,0.56,0.79,40
8249,4,31,2025-08-29,0.4,0.28,0.71,38
8250,2,13,2022-12-03,0.53,0.36,0.36,5
8251,3,18,2023-07-28,0.43,0.19,0.87,18
8252,1,4,2021-05-06,0.28,0.88,0.33,11
8253,4,30,2023-09-23,0.49,0.16,0.81,28
8254,3,24,2022-09-11,0.87,0.49,0.66,48
8255,7,53,2022-05-16,0.73,0.51,0.64,53
8256,8,57,2020-06-17,0.84,0.52,0.95,15
8257,10,76,2025-09-27,0.43,0.54,0.69,9
8258,3,17,2025-08-09,0.43,0.37,0.81,0
8259,3,17,2024-06-18,0.36,0.4,0.57,45
8260,3,23,2024-02-17,0.22,0.84,0.67,15
8261,8,60,2025-07-25,0.56,0.93,0.77,26
8262,10,76,2021-01-03,0.96,0.62,0.95,65
8263,6,47,2023-12-31,0.75,0.87,0.34,119
8264,3,23,2023-11-14,0.32,0.76,0.83,11
8265,7,55,2022-12-27,0.51,0.88,0.88,97
8266,4,27,2022-02-06,0.93,0.78,0.89,19
8267,3,24,2022-12-06,0.84,0.28,0.81,6
8268,2,16,2020-11-08,0.59,0.54,0.71,82
8269,5,37,2020-10-09,0.49,0.43,0.68,8
8270,9,67,2022-03-30,0.33,0.38,0.53,47
8271,1,3,2024-09-23,0.68,0.15,0.53,15
8272,1,7,2021-06-06,0.92,0.45,0.5,61
8273,1,2,2024-09-10,0.65,0.48,0.87,27
8274,9,71,2023-10-16,0.33,0.33,0.41,27
8275,5,36,2021-12-06,0.9,0.51,0.46,12
8276,10,74,2023-05-09,0.34,0.16,0.57,29
8277,1,3,2023-08-04,0.36,0.18,0.63,36
8278,3,17,2020-12-05,0.99,0.77,0.94,11
8279,1,4,2024-05-01,0.22,0.27,0.5,1
8280,5,33,2020-01-27,0.82,0.76,0.62,14
8281,10,75,2020-04-06,0.34,0.41,0.61,70
8282,7,55,2023-08-14,0.79,0.5,0.33,43
8283,7,51,2023-06-04,0.34,0.58,0.4,36
8284,5,36,2020-03-29,0.24,0.94,0.59,62
8285,9,67,2022-11-24,0.22,0.67,0.53,59
8286,8,61,2025-10-02,0.87,0.14,0.81,6
8287,9,72,2025-07-04,0.34,0.75,0.7,3
8288,5,39,2025-08-28,0.4,0.8,0.5,8
8289,7,51,2022-09-27,0.23,0.3,0.44,76
8290,5,36,2022-02-13,0.3,0.34,0.81,21
8291,9,71,2025-10-28,0.57,0.26,0.69,45
8292,6,43,2021-12-14,0.48,0.9,0.86,22
8293,3,23,2025-10-29,0.96,0.83,0.56,7
8294,9,68,2021-01-27,0.95,0.65,0.49,48
8295,10,80,2023-01-25,0.42,0.39,0.39,26
8296,3,22,2022-12-12,0.92,0.89,0.42,45
8297,2,13,2024-12-10,0.76,0.93,0.72,2
8298,10,76,2022-06-16,0.51,0.13,0.86,58
8299,5,39,2024-05-12,0.57,0.11,0.54,21
8300,4,29,2025-09-17,0.82,0.35,0.74,29
8301,5,37,2021-08-23,0.42,0.77,0.61,81
8302,2,12,2021-11-14,0.81,0.11,0.37,0
8303,10,74,2021-03-22,0.58,0.12,0.47,27
8304,10,74,2020-03-03,0.87,0.53,0.45,17
8305,4,32,2021-05-20,0.68,0.69,0.5,10
8306,6,48,2022-08-07,0.44,0.76,0.82,7
8307,4,31,2024-03-15,0.89,0.79,0.34,14
8308,8,61,2022-06-03,0.78,0.18,0.37,9
8309,6,45,2025-03-13,0.81,0.71,0.49,30
8310,4,29,2023-01-30,0.94,0.45,0.77,7
8311,3,20,2022-05-29,0.52,0.9,0.82,45
8312,5,35,2024-02-24,0.79,0.11,0.56,3
8313,5,40,2025-08-08,0.36,0.76,0.45,82
8314,5,33,2023-01-29,0.46,0.82,0.5,57
8315,2,12,2022-01-20,0.28,0.72,0.34,5
8316,2,13,2020-03-13,0.64,0.51,0.87,20
8317,7,52,2020-11-02,0.54,0.79,0.62,43
8318,6,44,2025-06-14,0.59,0.49,0.74,19
8319,5,36,2020-06-06,0.63,0.29,0.7,12
8320,9,69,2021-05-24,0.57,0.36,0.49,110
8321,8,62,2025-07-21,0.26,0.38,0.34,19
8322,1,8,2021-03-17,0.63,0.25,0.5,20
8323,2,15,2025-03-06,0.63,0.84,0.74,11
8324,3,21,2021-07-27,0.28,0.87,0.46,10
8325,8,62,2024-01-19,0.21,0.81,0.64,11
8326,7,54,2024-05-05,0.99,0.37,0.63,7
8327,2,16,2022-03-06,0.31,0.73,0.91,0
8328,8,60,2022-04-06,0.89,0.85,0.4,6
8329,2,16,2021-07-23,0.31,0.84,0.35,65
8330,8,57,2020-10-12,0.49,0.31,0.45,43
8331,5,37,2023-06-27,0.83,0.25,0.87,17
8332,6,46,2023-06-20,0.43,0.86,0.91,40
8333,1,3,2021-04-30,0.65,0.45,0.81,7
8334,5,35,2024-11-17,0.75,0.53,0.61,18
8335,5,34,2023-05-22,0.79,0.78,0.74,24
8336,10,75,2021-06-11,0.75,0.48,0.57,13
8337,9,65,2022-05-22,0.84,0.65,0.44,25
8338,10,77,2024-11-16,0.2,0.23,0.44,39
8339,5,38,2021-05-19,0.23,0.72,0.45,18
8340,7,54,2025-08-08,0.37,0.15,0.31,12
8341,4,27,2024-10-25,0.81,0.56,0.79,0
8342,6,41,2023-03-21,0.95,0.2,0.82,14
8343,2,13,2024-12-22,0.92,0.56,0.39,14
8344,7,53,2021-03-08,0.26,0.66,0.46,70
8345,10,76,2021-05-28,0.57,0.41,0.32,7
8346,4,26,2025-10-08,0.48,0.11,0.82,25
8347,4,29,2020-12-05,0.73,0.17,0.82,38
8348,5,38,2024-02-08,0.76,0.24,0.33,41
8349,10,75,2020-05-30,0.47,0.3,0.34,43
8350,7,50,2021-12-23,0.69,0.81,0.32,6
8351,10,77,2021-03-03,0.58,0.46,0.36,48
8352,9,69,2023-12-12,0.39,0.54,0.42,2
8353,8,62,2021-12-07,0.29,0.49,0.7,55
8354,1,3,2023-05-10,0.45,0.61,0.5,5
8355,5,36,2021-12-28,0.39,0.88,0.63,59
8356,5,39,2023-07-17,0.74,0.93,0.49,10
8357,9,68,2022-08-21,0.79,0.1,0.39,37
8358,7,49,2023-07-15,0.72,0.38,0.39,16
8359,10,79,2021-09-15,0.79,0.66,0.8,19
8360,1,2,2020-08-30,0.9,0.73,0.83,16
8361,4,28,2022-02-21,0.79,0.43,0.54,19
8362,3,19,2022-06-17,0.39,0.16,0.34,44
8363,3,24,2024-04-25,0.65,0.24,0.35,23
8364,10,74,2022-05-10,0.59,0.33,0.92,0
8365,5,34,2024-10-20,0.21,0.52,0.37,31
8366,2,9,2020-10-24,0.91,0.51,0.6,4
8367,6,47,2023-04-12,0.42,0.32,0.55,82
8368,8,61,2021-07-26,0.35,0.84,0.55,2
8369,2,13,2023-06-24,0.53,0.63,0.64,23
8370,1,4,2021-04-05,0.42,0.14,0.43,45
8371,2,14,2025-05-03,0.55,0.9,0.92,76
8372,8,60,2023-12-18,0.69,0.85,0.73,4
8373,4,26,2021-09-21,0.74,0.74,0.89,29
8374,8,57,2023-08-03,0.61,0.38,0.69,88
8375,5,33,2022-10-24,0.4,0.23,0.58,30
8376,3,20,2021-12-06,0.4,0.68,0.84,14
8377,7,51,2021-02-27,0.28,0.19,0.47,26
8378,6,44,2023-06-17,0.39,0.31,0.36,12
8379,9,72,2023-07-25,0.88,0.48,0.74,6
8380,8,60,2024-10-17,0.84,0.78,0.85,39
8381,4,28,2025-09-07,0.8,0.19,0.35,7
8382,8,59,2025-09-03,0.72,0.35,0.36,57
8383,10,75,2025-01-21,0.97,0.68,0.91,30
8384,8,61,2023-08-14,0.47,0.69,0.5,62
8385,4,28,2025-02-06,0.24,0.77,0.68,17
8386,4,25,2022-09-04,0.72,0.43,0.92,20
8387,4,30,2023-12-26,0.69,0.75,0.76,12
8388,3,22,2024-04-03,0.74,0.51,0.32,7
8389,9,72,2020-02-15,0.62,0.57,0.33,13
8390,8,61,2020-11-25,0.99,0.73,0.56,61
8391,3,20,2020-03-21,0.29,0.15,0.56,33
8392,2,11,2022-05-02,0.21,0.76,0.9,33
8393,4,29,2020-04-05,0.93,0.36,0.68,1
8394,8,63,2023-01-02,0.75,0.51,0.32,13
8395,3,18,2020-01-10,0.78,0.94,0.85,19
8396,7,52,2025-04-12,0.63,0.15,0.83,83
8397,8,57,2020-09-21,0.84,0.91,0.54,31
8398,6,43,2023-05-03,0.33,0.35,0.79,82
8399,7,56,2022-11-28,0.3,0.19,0.75,3
8400,7,55,2024-03-01,0.73,0.38,0.59,31
8401,9,72,2023-01-29,0.73,0.43,0.48,4
8402,2,13,2024-07-02,0.69,0.3,0.87,12
8403,5,35,2025-02-08,0.87,0.38,0.61,31
8404,6,43,2020-09-09,0.21,0.91,0.94,10
8405,6,48,2024-12-15,0.57,0.53,0.35,25
8406,2,9,2024-12-31,0.62,0.35,0.68,7
8407,6,48,2025-04-06,0.49,0.48,0.67,8
8408,6,43,2021-08-12,0.61,0.53,0.34,8
8409,10,73,2022-07-19,0.8,0.49,0.62,19
8410,2,16,2021-05-17,0.93,0.91,0.67,6
8411,3,17,2023-08-25,0.94,0.33,0.92,7
8412,3,22,2020-03-17,0.25,0.81,0.86,2
8413,1,1,2024-02-11,0.69,0.44,0.58,39
8414,7,49,2021-01-18,0.9,0.22,0.52,45
8415,4,27,2024-07-24,0.61,0.53,0.8,21
8416,7,53,2020-09-27,0.94,0.68,0.4,23
8417,7,53,2021-10-23,0.71,0.26,0.73,13
8418,1,6,2022-08-31,0.52,0.43,0.63,22
8419,7,55,2022-04-26,0.52,0.44,0.86,20
8420,3,24,2024-07-05,0.45,0.39,0.87,16
8421,1,1,2025-04-14,0.62,0.13,0.34,81
8422,4,32,2020-01-26,0.49,0.33,0.57,52
8423,3,21,2021-04-28,0.71,0.94,0.41,7
8424,10,74,2020-01-24,0.22,0.31,0.91,17
8425,10,79,2020-06-25,0.71,0.29,0.77,53
8426,5,35,2022-12-19,0.48,0.76,0.37,4
8427,10,74,2022-01-09,0.21,0.49,0.87,121
8428,4,25,2021-06-20,0.25,0.21,0.45,18
8429,9,68,2025-03-12,0.25,0.83,0.33,10
8430,10,75,2023-02-17,0.48,0.33,0.71,15
8431,8,58,2021-05-28,0.76,0.93,0.58,8
8432,8,62,2021-05-15,0.68,0.46,0.38,15
8433,7,55,2020-08-24,0.81,0.26,0.46,38
8434,2,14,2020-07-24,0.27,0.35,0.65,10
8435,2,11,2021-11-27,0.28,0.55,0.92,4
8436,1,1,2020-06-06,0.48,0.38,0.37,1
8437,6,43,2024-01-22,0.74,0.14,0.89,10
8438,5,38,2025-04-26,0.51,0.87,0.4,27
8439,7,51,2021-08-13,0.57,0.59,0.77,6
8440,9,68,2024-10-18,0.67,0.15,0.63,11
8441,1,3,2025-09-26,0.49,0.12,0.43,14
8442,7,56,2023-02-09,0.62,0.75,0.68,47
8443,5,34,2022-07-09,0.43,0.3,0.7,12
8444,10,79,2021-10-20,0.63,0.81,0.5,34
8445,3,21,2022-08-13,0.21,0.14,0.47,22
8446,8,64,2024-06-26,0.59,0.43,0.7,31
8447,2,16,2023-03-18,0.98,0.52,0.9,21
8448,8,59,2021-01-28,0.73,0.47,0.64,12
8449,9,65,2023-04-25,0.49,0.19,0.41,84
8450,3,20,2024-01-24,0.22,0.53,0.78,2
8451,10,80,2025-09-21,0.24,0.57,0.61,24
8452,10,76,2023-02-16,0.76,0.47,0.59,96
8453,3,21,2021-03-27,0.56,0.6,0.4,88
8454,5,40,2021-05-23,0.25,0.56,0.73,47
8455,9,68,2020-06-29,0.85,0.79,0.72,23
8456,2,10,2025-06-05,0.8,0.77,0.57,7
8457,2,14,2022-10-29,0.38,0.78,0.9,39
8458,3,24,2022-01-02,0.5,0.87,0.48,130
8459,3,18,2021-02-17,0.42,0.18,0.44,2
8460,5,34,2024-06-06,0.46,0.83,0.32,35
8461,8,58,2025-01-08,0.36,0.85,0.83,25
8462,10,80,2024-07-12,0.98,0.65,0.35,34
8463,7,56,2023-02-08,0.49,0.16,0.54,21
8464,2,10,2022-05-21,0.91,0.12,0.56,12
8465,4,26,2023-01-24,0.72,0.9,0.78,6
8466,1,7,2025-05-05,0.81,0.24,0.39,15
8467,1,5,2021-03-17,0.42,0.43,0.49,22
8468,9,67,2022-01-15,0.25,0.8,0.67,35
8469,7,55,2023-11-02,0.58,0.86,0.52,1
8470,8,60,2020-02-26,0.88,0.4,0.73,11
8471,10,76,2020-08-07,0.83,0.17,0.9,47
8472,9,72,2021-06-19,0.98,0.17,0.78,2
8473,6,48,2023-09-14,0.27,0.58,0.65,20
8474,9,72,2020-04-05,0.61,0.64,0.74,12
8475,10,79,2020-01-20,0.92,0.16,0.52,3
8476,7,51,2024-02-20,0.8,0.3,0.83,12
8477,1,5,2025-02-21,0.32,0.15,0.35,33
8478,3,23,2022-02-25,0.66,0.59,0.49,25
8479,8,57,2025-09-11,0.36,0.5,0.65,3
8480,1,3,2020-05-21,0.39,0.65,0.8,31
8481,9,70,2020-03-07,0.46,0.3,0.55,30
8482,10,75,2023-08-28,0.96,0.28,0.3,55
8483,5,36,2020-08-10,0.62,0.44,0.94,9
8484,7,52,2023-03-18,0.47,0.65,0.64,13
8485,2,10,2022-09-04,0.48,0.64,0.7,1
8486,7,55,2022-02-05,0.22,0.79,0.3,3
8487,1,5,2025-07-23,0.63,0.19,0.69,26
8488,4,27,2021-05-12,0.2,0.64,0.66,53
8489,8,59,2024-07-17,0.47,0.53,0.35,61
8490,3,17,2025-07-05,0.39,0.35,0.76,72
8491,2,10,2021-05-03,0.37,0.17,0.77,37
8492,3,22,2022-11-27,0.95,0.4,0.62,52
8493,5,40,2024-02-04,0.42,0.44,0.92,31
8494,5,40,2020-05-28,0.25,0.32,0.73,16
8495,1,7,2025-03-26,0.96,0.66,0.49,37
8496,5,37,2025-05-22,0.57,0.22,0.46,71
8497,4,30,2020-07-27,0.55,0.44,0.59,26
8498,10,77,2025-10-16,0.4,0.8,0.45,3
8499,8,62,2020-08-20,0.98,0.31,0.76,3
8500,10,78,2021-05-09,0.7,0.93,0.83,16
8501,10,74,2024-07-16,0.27,0.83,0.62,92
8502,2,13,2023-12-09,0.88,0.85,0.89,34
8503,9,68,2021-03-12,0.97,0.45,0.52,148
8504,4,32,2022-06-28,0.56,0.62,0.38,9
8505,5,34,2023-05-22,0.77,0.94,0.93,5
8506,10,77,2021-05-01,0.81,0.77,0.4,5
8507,3,22,2022-06-23,0.5,0.6,0.65,48
8508,7,52,2021-07-31,0.85,0.24,0.95,1
8509,8,59,2021-03-26,0.47,0.26,0.6,38
8510,5,37,2020-07-11,0.41,0.54,0.47,0
8511,7,49,2021-12-14,0.28,0.84,0.46,59
8512,10,73,2022-04-07,0.57,0.43,0.63,21
8513,10,79,2022-07-23,0.48,0.32,0.58,19
8514,9,69,2025-06-13,0.71,0.53,0.85,1
8515,10,79,2025-05-09,0.53,0.17,0.57,14
8516,4,31,2021-03-06,0.33,0.38,0.61,12
8517,4,27,2020-06-21,0.38,0.49,0.37,42
8518,3,18,2020-08-26,0.29,0.29,0.47,16
8519,5,34,2020-08-10,0.99,0.32,0.36,18
8520,4,30,2025-10-18,0.84,0.33,0.37,48
8521,3,23,2023-10-02,0.62,0.48,0.81,66
8522,2,16,2024-08-15,0.92,0.45,0.81,28
8523,6,44,2020-11-08,0.25,0.45,0.78,3
8524,5,33,2024-07-09,0.94,0.37,0.55,11
8525,1,8,2025-07-31,0.8,0.28,0.66,13
8526,9,69,2023-08-13,0.47,0.27,0.37,14
8527,1,8,2023-06-21,0.28,0.54,0.76,30
8528,6,42,2024-03-22,0.94,0.56,0.53,2
8529,4,30,2020-08-23,0.95,0.87,0.41,9
8530,1,3,2020-02-18,0.45,0.75,0.46,21
8531,7,54,2023-12-29,0.64,0.62,0.36,0
8532,5,33,2020-04-28,0.56,0.66,0.66,6
8533,8,57,2024-11-13,0.29,0.47,0.41,26
8534,6,43,2020-11-16,0.44,0.74,0.55,39
8535,4,29,2020-09-08,0.95,0.64,0.41,3
8536,3,23,2022-08-08,0.71,0.9,0.73,24
8537,9,68,2020-01-05,0.96,0.52,0.74,5
8538,4,26,2021-10-15,0.27,0.8,0.54,4
8539,1,7,2025-03-15,0.43,0.28,0.83,104
8540,9,67,2023-06-06,0.38,0.78,0.86,34
8541,3,21,2024-07-21,0.44,0.45,0.44,4
8542,9,67,2020-06-30,0.31,0.51,0.84,37
8543,6,46,2023-03-07,0.83,0.2,0.67,26
8544,7,51,2023-10-01,0.87,0.52,0.87,70
8545,7,55,2021-09-01,0.71,0.45,0.51,12
8546,5,39,2022-05-10,0.48,0.64,0.51,25
8547,6,42,2021-01-16,0.43,0.33,0.61,0
8548,5,37,2021-06-26,0.38,0.86,0.39,7
8549,4,30,2023-04-25,0.43,0.21,0.85,6
8550,4,27,2020-05-12,0.59,0.38,0.76,6
8551,6,44,2020-08-25,0.22,0.72,0.84,10
8552,1,6,2025-10-28,0.96,0.84,0.61,13
8553,1,6,2020-04-04,0.31,0.12,0.77,27
8554,3,23,2023-12-03,0.55,0.65,0.64,86
8555,9,71,2025-03-03,0.26,0.53,0.4,66
8556,4,26,2025-06-14,0.4,0.85,0.82,23
8557,6,47,2020-07-31,0.92,0.68,0.31,9
8558,9,67,2020-10-04,0.89,0.83,0.45,27
8559,8,62,2020-11-16,0.85,0.43,0.91,16
8560,1,7,2021-05-30,0.5,0.65,0.78,110
8561,10,77,2022-02-06,0.75,0.88,0.69,40
8562,6,48,2025-10-28,0.97,0.23,0.95,59
8563,2,10,2020-07-09,0.92,0.93,0.39,11
8564,10,78,2023-03-27,0.54,0.58,0.42,1
8565,9,72,2023-10-07,0.62,0.58,0.75,14
8566,6,41,2020-03-08,0.89,0.84,0.68,49
8567,3,18,2025-07-13,0.5,0.58,0.53,22
8568,10,78,2025-08-06,0.85,0.49,0.91,21
8569,8,62,2024-02-12,0.86,0.71,0.63,38
8570,1,5,2025-06-19,0.98,0.23,0.48,6
8571,7,53,2022-10-18,0.33,0.7,0.75,19
8572,6,44,2022-04-09,0.53,0.7,0.65,13
8573,7,53,2021-12-18,0.71,0.1,0.84,45
8574,5,36,2024-01-16,0.58,0.57,0.68,0
8575,6,45,2020-03-20,0.54,0.77,0.81,4
8576,9,71,2025-07-06,0.55,0.28,0.9,147
8577,2,9,2021-02-09,0.83,0.78,0.47,19
8578,8,62,2024-05-02,0.97,0.41,0.4,25
8579,7,50,2025-10-30,0.78,0.82,0.54,135
8580,10,76,2024-04-26,0.84,0.81,0.63,29
8581,7,55,2025-08-04,0.61,0.66,0.89,8
8582,5,36,2021-03-13,0.47,0.23,0.49,18
8583,10,78,2023-07-22,0.34,0.41,0.83,1
8584,1,2,2024-01-12,0.89,0.62,0.51,18
8585,1,7,2023-02-09,0.52,0.85,0.94,18
8586,10,80,2025-05-23,0.6,0.6,0.53,35
8587,8,63,2022-01-12,0.57,0.25,0.37,12
8588,8,58,2024-08-18,0.69,0.62,0.87,17
8589,6,48,2025-07-13,0.27,0.5,0.35,38
8590,10,80,2025-05-20,0.61,0.79,0.87,117
8591,4,31,2021-08-17,0.7,0.67,0.77,2
8592,8,61,2024-09-28,0.58,0.92,0.74,16
8593,2,12,2023-07-01,0.64,0.7,0.83,5
8594,4,28,2023-12-17,0.4,0.22,0.46,45
8595,6,45,2022-07-26,0.39,0.56,0.57,140
8596,6,47,2024-02-09,0.49,0.52,0.92,10
8597,2,16,2024-11-22,0.5,0.54,0.35,20
8598,5,34,2021-07-10,0.78,0.4,0.52,57
8599,5,37,2024-03-04,0.92,0.74,0.86,87
8600,4,31,2024-02-23,0.63,0.25,0.68,48
8601,3,20,2023-04-16,0.3,0.47,0.84,26
8602,6,44,2022-07-21,0.79,0.47,0.47,41
8603,6,41,2020-10-28,0.94,0.17,0.54,18
8604,9,66,2025-05-03,0.25,0.46,0.32,16
8605,3,17,2021-11-10,0.35,0.81,0.87,144
8606,5,34,2023-06-09,0.22,0.15,0.38,58
8607,4,26,2023-09-20,0.94,0.52,0.83,14
8608,1,3,2023-07-27,0.97,0.92,0.33,23
8609,9,66,2025-05-17,0.22,0.84,0.59,0
8610,6,43,2021-01-30,0.67,0.74,0.3,7
8611,7,50,2024-09-23,0.4,0.73,0.84,48
8612,6,46,2024-02-03,0.47,0.95,0.61,46
8613,6,42,2024-05-30,0.98,0.13,0.65,25
8614,2,10,2020-05-05,0.54,0.39,0.32,16
8615,10,77,2022-01-29,0.63,0.89,0.71,132
8616,9,72,2024-09-21,0.9,0.29,0.48,41
8617,2,11,2025-09-19,0.67,0.19,0.41,58
8618,5,39,2022-12-01,0.38,0.33,0.9,28
8619,2,13,2025-02-21,0.68,0.51,0.44,162
8620,4,27,2025-06-06,0.89,0.49,0.45,74
8621,7,54,2021-05-18,0.47,0.88,0.36,67
8622,4,30,2022-02-08,0.31,0.73,0.38,8
8623,10,78,2021-06-22,0.66,0.55,0.38,83
8624,3,17,2021-01-17,0.21,0.85,0.82,1
8625,7,49,2023-04-05,0.75,0.3,0.49,9
8626,2,13,2020-07-18,0.93,0.46,0.79,84
8627,2,15,2023-02-10,0.23,0.12,0.46,26
8628,10,78,2021-03-12,0.36,0.44,0.48,12
8629,7,50,2024-11-23,0.23,0.89,0.61,9
8630,1,6,2020-07-09,0.68,0.26,0.44,33
8631,7,51,2021-06-17,0.45,0.53,0.87,7
8632,3,21,2020-07-21,0.5,0.88,0.65,16
8633,5,37,2023-07-19,0.87,0.31,0.62,8
8634,2,11,2023-04-27,0.58,0.71,0.7,12
8635,7,52,2020-06-28,0.87,0.72,0.43,14
8636,6,45,2023-02-22,0.44,0.81,0.54,8
8637,7,53,2025-05-20,0.97,0.94,0.44,0
8638,4,28,2024-09-19,0.89,0.53,0.54,25
8639,7,54,2024-10-01,0.36,0.18,0.92,24
8640,1,4,2024-04-27,0.78,0.94,0.67,4
